timestamp_ms,ue_id,serving_cell_id,neighbor_cell_id,metric_type,sinr_db
1760564955103,6,4,2,L3Neighbor,-2.00
1760564955103,14,4,,L3Serving,1.00
1760564955103,14,4,3,L3Neighbor,51.00
1760564955103,14,4,2,L3Neighbor,14.00
1760564955103,4,4,,L3Serving,0.00
1760564955103,4,4,5,L3Neighbor,38.00
1760564955103,4,4,2,L3Neighbor,0.00
1760564955103,9,4,,L3Serving,5.00
1760564955103,9,4,3,L3Neighbor,3.00
1760564955103,9,4,5,L3Neighbor,0.00
1760564955103,10,4,,L3Serving,-3.00
1760564955103,10,4,2,L3Neighbor,7.00
1760564955103,10,4,5,L3Neighbor,4.00
1760564955103,8,4,,L3Serving,39.00
1760564955103,8,4,5,L3Neighbor,29.00
1760564955103,8,4,2,L3Neighbor,11.00
1760564955142,1,3,,L3Serving,1.00
1760564955142,1,3,5,L3Neighbor,40.00
1760564955142,1,3,2,L3Neighbor,10.00
1760564955142,5,3,,L3Serving,15.00
1760564955142,5,3,5,L3Neighbor,15.00
1760564955142,5,3,2,L3Neighbor,10.00
1760564955142,11,3,,L3Serving,15.00
1760564955142,11,3,5,L3Neighbor,12.00
1760564955142,11,3,2,L3Neighbor,6.00
1760564955142,3,3,,L3Serving,20.00
1760564955142,3,3,5,L3Neighbor,43.00
1760564955142,3,3,2,L3Neighbor,33.00
1760564955142,7,3,,L3Serving,2.00
1760564955142,7,3,4,L3Neighbor,41.00
1760564955142,7,3,2,L3Neighbor,26.00
1760564955178,2,5,,L3Serving,-10.00
1760564955178,12,5,,L3Serving,11.00
1760564955178,12,5,2,L3Neighbor,29.00
1760564955178,12,5,3,L3Neighbor,17.00
1760564955178,15,5,,L3Serving,10.00
1760564955178,15,5,2,L3Neighbor,28.00
1760564955178,15,5,4,L3Neighbor,11.00
1760564955203,13,2,,L3Serving,42.00
1760564955203,13,2,5,L3Neighbor,39.00
1760564955203,13,2,3,L3Neighbor,28.00
1760564976090,4,4,,L3Serving,0.00
1760564976090,4,4,5,L3Neighbor,37.00
1760564976090,4,4,2,L3Neighbor,2.00
1760564976090,8,4,,L3Serving,38.00
1760564976090,8,4,5,L3Neighbor,25.00
1760564976090,8,4,2,L3Neighbor,11.00
1760564976090,14,4,,L3Serving,0.00
1760564976090,14,4,3,L3Neighbor,52.00
1760564976090,14,4,2,L3Neighbor,11.00
1760564976090,10,4,,L3Serving,-4.00
1760564976090,10,4,2,L3Neighbor,7.00
1760564976090,10,4,5,L3Neighbor,2.00
1760564976090,9,4,,L3Serving,8.00
1760564976090,9,4,3,L3Neighbor,4.00
1760564976090,9,4,5,L3Neighbor,0.00
1760564976090,6,4,,L3Serving,2.00
1760564976090,6,4,5,L3Neighbor,32.00
1760564976090,6,4,2,L3Neighbor,0.00
1760564976120,5,3,,L3Serving,16.00
1760564976120,5,3,5,L3Neighbor,14.00
1760564976120,5,3,2,L3Neighbor,12.00
1760564976120,7,3,,L3Serving,1.00
1760564976120,7,3,4,L3Neighbor,41.00
1760564976120,7,3,2,L3Neighbor,25.00
1760564976120,1,3,,L3Serving,0.00
1760564976120,1,3,5,L3Neighbor,39.00
1760564976120,1,3,2,L3Neighbor,10.00
1760564976120,3,3,,L3Serving,20.00
1760564976120,3,3,5,L3Neighbor,41.00
1760564976120,3,3,2,L3Neighbor,34.00
1760564976120,11,3,,L3Serving,12.00
1760564976120,11,3,5,L3Neighbor,11.00
1760564976120,11,3,2,L3Neighbor,8.00
1760564976153,15,5,,L3Serving,9.00
1760564976153,15,5,2,L3Neighbor,28.00
1760564976153,15,5,4,L3Neighbor,13.00
1760564976153,12,5,,L3Serving,9.00
1760564976153,12,5,2,L3Neighbor,27.00
1760564976153,12,5,3,L3Neighbor,18.00
1760564976153,2,5,,L3Serving,-10.00
1760564976184,13,2,,L3Serving,42.00
1760564976184,13,2,5,L3Neighbor,43.00
1760564976184,13,2,3,L3Neighbor,27.00
1760564997485,9,4,,L3Serving,11.00
1760564997485,9,4,3,L3Neighbor,6.00
1760564997485,9,4,5,L3Neighbor,0.00
1760564997485,4,4,,L3Serving,-2.00
1760564997485,6,4,,L3Serving,-1.00
1760564997485,6,4,2,L3Neighbor,1.00
1760564997485,6,4,5,L3Neighbor,0.00
1760564997485,8,4,,L3Serving,27.00
1760564997485,8,4,5,L3Neighbor,25.00
1760564997485,8,4,2,L3Neighbor,14.00
1760564997485,14,4,,L3Serving,1.00
1760564997485,14,4,3,L3Neighbor,42.00
1760564997485,14,4,2,L3Neighbor,6.00
1760564997485,10,4,,L3Serving,-4.00
1760564997485,10,4,2,L3Neighbor,7.00
1760564997485,10,4,5,L3Neighbor,3.00
1760564997522,3,3,,L3Serving,22.00
1760564997522,3,3,5,L3Neighbor,40.00
1760564997522,3,3,2,L3Neighbor,30.00
1760564997522,11,3,,L3Serving,21.00
1760564997522,11,3,2,L3Neighbor,10.00
1760564997522,11,3,5,L3Neighbor,9.00
1760564997522,5,3,,L3Serving,25.00
1760564997522,5,3,2,L3Neighbor,15.00
1760564997522,5,3,5,L3Neighbor,2.00
1760564997522,7,3,,L3Serving,8.00
1760564997522,7,3,4,L3Neighbor,33.00
1760564997522,7,3,2,L3Neighbor,33.00
1760564997522,1,3,,L3Serving,0.00
1760564997522,1,3,5,L3Neighbor,36.00
1760564997522,1,3,2,L3Neighbor,11.00
1760564997558,2,5,,L3Serving,14.00
1760564997558,2,5,2,L3Neighbor,20.00
1760564997558,2,5,3,L3Neighbor,10.00
1760564997558,12,5,,L3Serving,6.00
1760564997558,12,5,3,L3Neighbor,22.00
1760564997558,12,5,2,L3Neighbor,16.00
1760564997558,15,5,,L3Serving,3.00
1760564997558,15,5,2,L3Neighbor,30.00
1760564997558,15,5,4,L3Neighbor,15.00
1760564997581,13,2,,L3Serving,27.00
1760564997581,13,2,3,L3Neighbor,33.00
1760564997581,13,2,5,L3Neighbor,13.00
1760565018625,14,4,,L3Serving,1.00
1760565018625,14,4,3,L3Neighbor,41.00
1760565018625,14,4,2,L3Neighbor,10.00
1760565018625,8,4,,L3Serving,30.00
1760565018625,8,4,5,L3Neighbor,27.00
1760565018625,8,4,2,L3Neighbor,13.00
1760565018625,4,4,,L3Serving,0.00
1760565018625,4,4,5,L3Neighbor,10.00
1760565018625,4,4,2,L3Neighbor,1.00
1760565018625,10,4,,L3Serving,-1.00
1760565018625,10,4,2,L3Neighbor,6.00
1760565018625,10,4,5,L3Neighbor,4.00
1760565018625,6,4,,L3Serving,-1.00
1760565018625,6,4,5,L3Neighbor,1.00
1760565018625,6,4,2,L3Neighbor,0.00
1760565018625,9,4,,L3Serving,11.00
1760565018625,9,4,3,L3Neighbor,4.00
1760565018625,9,4,5,L3Neighbor,-2.00
1760565018656,7,3,,L3Serving,8.00
1760565018656,7,3,2,L3Neighbor,33.00
1760565018656,7,3,4,L3Neighbor,33.00
1760565018656,1,3,,L3Serving,1.00
1760565018656,1,3,5,L3Neighbor,37.00
1760565018656,1,3,2,L3Neighbor,9.00
1760565018656,11,3,,L3Serving,21.00
1760565018656,11,3,5,L3Neighbor,13.00
1760565018656,11,3,2,L3Neighbor,10.00
1760565018656,3,3,,L3Serving,21.00
1760565018656,3,3,5,L3Neighbor,39.00
1760565018656,3,3,2,L3Neighbor,28.00
1760565018656,5,3,,L3Serving,25.00
1760565018656,5,3,2,L3Neighbor,11.00
1760565018656,5,3,5,L3Neighbor,2.00
1760565018689,2,5,,L3Serving,17.00
1760565018689,2,5,2,L3Neighbor,20.00
1760565018689,2,5,3,L3Neighbor,8.00
1760565018689,12,5,,L3Serving,4.00
1760565018689,12,5,3,L3Neighbor,21.00
1760565018689,12,5,2,L3Neighbor,18.00
1760565018689,15,5,,L3Serving,4.00
1760565018689,15,5,2,L3Neighbor,30.00
1760565018689,15,5,4,L3Neighbor,11.00
1760565018715,13,2,,L3Serving,26.00
1760565018715,13,2,3,L3Neighbor,33.00
1760565018715,13,2,5,L3Neighbor,9.00
1760565040234,4,4,,L3Serving,-5.00
1760565040234,10,4,,L3Serving,-8.00
1760565040234,9,4,,L3Serving,10.00
1760565040234,9,4,3,L3Neighbor,8.00
1760565040234,9,4,2,L3Neighbor,-4.00
1760565040234,6,4,,L3Serving,0.00
1760565040234,6,4,5,L3Neighbor,0.00
1760565040234,6,4,2,L3Neighbor,-3.00
1760565040234,14,4,,L3Serving,2.00
1760565040234,14,4,3,L3Neighbor,39.00
1760565040234,14,4,2,L3Neighbor,11.00
1760565040234,8,4,,L3Serving,-2.00
1760565040234,8,4,5,L3Neighbor,14.00
1760565040234,8,4,2,L3Neighbor,13.00
1760565040274,11,3,,L3Serving,22.00
1760565040274,11,3,2,L3Neighbor,26.00
1760565040274,11,3,5,L3Neighbor,14.00
1760565040274,3,3,,L3Serving,24.00
1760565040274,3,3,5,L3Neighbor,35.00
1760565040274,3,3,2,L3Neighbor,31.00
1760565040274,5,3,,L3Serving,4.00
1760565040274,5,3,2,L3Neighbor,13.00
1760565040274,5,3,5,L3Neighbor,5.00
1760565040274,1,3,,L3Serving,1.00
1760565040274,7,3,,L3Serving,6.00
1760565040274,7,3,4,L3Neighbor,43.00
1760565040274,7,3,2,L3Neighbor,34.00
1760565040319,12,5,,L3Serving,10.00
1760565040319,12,5,3,L3Neighbor,22.00
1760565040319,12,5,2,L3Neighbor,13.00
1760565040319,15,5,,L3Serving,6.00
1760565040319,15,5,2,L3Neighbor,21.00
1760565040319,15,5,4,L3Neighbor,12.00
1760565040319,2,5,,L3Serving,26.00
1760565040319,2,5,3,L3Neighbor,6.00
1760565040319,2,5,4,L3Neighbor,-1.00
1760565040341,13,2,,L3Serving,27.00
1760565040341,13,2,5,L3Neighbor,8.00
1760565040341,13,2,4,L3Neighbor,3.00
1760565062780,14,4,,L3Serving,1.00
1760565062780,14,4,3,L3Neighbor,38.00
1760565062780,14,4,2,L3Neighbor,11.00
1760565062780,10,4,,L3Serving,-7.00
1760565062780,4,4,,L3Serving,-6.00
1760565062780,9,4,,L3Serving,11.00
1760565062780,9,4,3,L3Neighbor,10.00
1760565062780,9,4,2,L3Neighbor,-1.00
1760565062780,8,4,,L3Serving,0.00
1760565062780,8,4,5,L3Neighbor,15.00
1760565062780,8,4,2,L3Neighbor,11.00
1760565062780,6,4,,L3Serving,0.00
1760565062780,6,4,5,L3Neighbor,0.00
1760565062780,6,4,2,L3Neighbor,-1.00
1760565062819,1,3,,L3Serving,1.00
1760565062819,7,3,,L3Serving,9.00
1760565062819,7,3,4,L3Neighbor,42.00
1760565062819,7,3,2,L3Neighbor,33.00
1760565062819,5,3,,L3Serving,7.00
1760565062819,5,3,2,L3Neighbor,12.00
1760565062819,5,3,5,L3Neighbor,7.00
1760565062819,11,3,,L3Serving,22.00
1760565062819,11,3,2,L3Neighbor,26.00
1760565062819,11,3,5,L3Neighbor,11.00
1760565062819,3,3,,L3Serving,20.00
1760565062819,3,3,5,L3Neighbor,35.00
1760565062819,3,3,2,L3Neighbor,32.00
1760565062856,2,5,,L3Serving,26.00
1760565062856,2,5,3,L3Neighbor,3.00
1760565062856,2,5,4,L3Neighbor,-1.00
1760565062856,15,5,,L3Serving,12.00
1760565062856,15,5,2,L3Neighbor,20.00
1760565062856,15,5,4,L3Neighbor,14.00
1760565062856,12,5,,L3Serving,10.00
1760565062856,12,5,3,L3Neighbor,21.00
1760565062856,12,5,2,L3Neighbor,13.00
1760565062881,13,2,,L3Serving,25.00
1760565062881,13,2,5,L3Neighbor,9.00
1760565062881,13,2,4,L3Neighbor,6.00
1760565084489,9,4,,L3Serving,19.00
1760565084489,9,4,2,L3Neighbor,24.00
1760565084489,9,4,3,L3Neighbor,11.00
1760565084489,8,4,,L3Serving,1.00
1760565084489,8,4,2,L3Neighbor,10.00
1760565084489,8,4,5,L3Neighbor,8.00
1760565084489,14,4,,L3Serving,-3.00
1760565084489,14,4,3,L3Neighbor,50.00
1760565084489,14,4,2,L3Neighbor,7.00
1760565084489,4,4,,L3Serving,18.00
1760565084489,4,4,5,L3Neighbor,8.00
1760565084489,4,4,2,L3Neighbor,3.00
1760565084489,10,4,,L3Serving,-4.00
1760565084489,10,4,5,L3Neighbor,14.00
1760565084489,10,4,2,L3Neighbor,0.00
1760565084489,6,4,,L3Serving,0.00
1760565084489,6,4,2,L3Neighbor,0.00
1760565084489,6,4,5,L3Neighbor,-3.00
1760565084518,7,3,,L3Serving,10.00
1760565084518,7,3,4,L3Neighbor,37.00
1760565084518,7,3,2,L3Neighbor,31.00
1760565084518,1,3,,L3Serving,0.00
1760565084518,1,3,5,L3Neighbor,12.00
1760565084518,1,3,2,L3Neighbor,10.00
1760565084518,3,3,,L3Serving,15.00
1760565084518,3,3,5,L3Neighbor,38.00
1760565084518,3,3,2,L3Neighbor,35.00
1760565084518,11,3,,L3Serving,21.00
1760565084518,11,3,2,L3Neighbor,34.00
1760565084518,11,3,5,L3Neighbor,16.00
1760565084518,5,3,,L3Serving,7.00
1760565084518,5,3,2,L3Neighbor,12.00
1760565084518,5,3,5,L3Neighbor,6.00
1760565084551,15,5,,L3Serving,10.00
1760565084551,15,5,2,L3Neighbor,21.00
1760565084551,15,5,4,L3Neighbor,12.00
1760565084551,2,5,,L3Serving,-7.00
1760565084551,2,5,3,L3Neighbor,6.00
1760565084551,2,5,4,L3Neighbor,-2.00
1760565084551,12,5,,L3Serving,11.00
1760565084551,12,5,3,L3Neighbor,17.00
1760565084551,12,5,2,L3Neighbor,12.00
1760565084575,13,2,,L3Serving,23.00
1760565084575,13,2,3,L3Neighbor,25.00
1760565084575,13,2,5,L3Neighbor,11.00
1760565105063,9,4,,L3Serving,18.00
1760565105063,9,4,2,L3Neighbor,24.00
1760565105063,9,4,3,L3Neighbor,12.00
1760565105063,8,4,,L3Serving,0.00
1760565105063,8,4,2,L3Neighbor,10.00
1760565105063,8,4,5,L3Neighbor,4.00
1760565105063,4,4,,L3Serving,16.00
1760565105063,4,4,5,L3Neighbor,11.00
1760565105063,4,4,2,L3Neighbor,3.00
1760565105063,10,4,,L3Serving,-1.00
1760565105063,10,4,5,L3Neighbor,17.00
1760565105063,10,4,2,L3Neighbor,5.00
1760565105063,14,4,,L3Serving,-3.00
1760565105063,14,4,3,L3Neighbor,51.00
1760565105063,14,4,2,L3Neighbor,6.00
1760565105063,6,4,,L3Serving,0.00
1760565105063,6,4,2,L3Neighbor,-1.00
1760565105063,6,4,5,L3Neighbor,-2.00
1760565105109,3,3,,L3Serving,15.00
1760565105109,3,3,5,L3Neighbor,39.00
1760565105109,3,3,2,L3Neighbor,33.00
1760565105109,11,3,,L3Serving,21.00
1760565105109,11,3,2,L3Neighbor,35.00
1760565105109,11,3,5,L3Neighbor,13.00
1760565105109,1,3,,L3Serving,-5.00
1760565105109,1,3,5,L3Neighbor,10.00
1760565105109,1,3,2,L3Neighbor,9.00
1760565105109,5,3,,L3Serving,5.00
1760565105109,5,3,2,L3Neighbor,10.00
1760565105109,5,3,5,L3Neighbor,4.00
1760565105109,7,3,,L3Serving,7.00
1760565105109,7,3,4,L3Neighbor,40.00
1760565105109,7,3,2,L3Neighbor,33.00
1760565105145,15,5,,L3Serving,10.00
1760565105145,15,5,2,L3Neighbor,19.00
1760565105145,15,5,4,L3Neighbor,10.00
1760565105145,12,5,,L3Serving,8.00
1760565105145,12,5,3,L3Neighbor,18.00
1760565105145,12,5,2,L3Neighbor,16.00
1760565105145,2,5,,L3Serving,-6.00
1760565105174,13,2,,L3Serving,21.00
1760565105174,13,2,3,L3Neighbor,26.00
1760565105174,13,2,5,L3Neighbor,12.00
1760565125160,4,4,,L3Serving,4.00
1760565125160,4,4,5,L3Neighbor,12.00
1760565125160,4,4,2,L3Neighbor,2.00
1760565125160,8,4,,L3Serving,-5.00
1760565125160,9,4,,L3Serving,20.00
1760565125160,9,4,2,L3Neighbor,9.00
1760565125160,9,4,3,L3Neighbor,9.00
1760565125160,10,4,,L3Serving,17.00
1760565125160,10,4,5,L3Neighbor,16.00
1760565125160,10,4,2,L3Neighbor,2.00
1760565125160,14,4,,L3Serving,3.00
1760565125160,14,4,3,L3Neighbor,33.00
1760565125160,14,4,2,L3Neighbor,8.00
1760565125160,6,4,,L3Serving,19.00
1760565125160,6,4,2,L3Neighbor,12.00
1760565125160,6,4,5,L3Neighbor,0.00
1760565125192,3,3,,L3Serving,15.00
1760565125192,3,3,5,L3Neighbor,34.00
1760565125192,3,3,2,L3Neighbor,25.00
1760565125192,1,3,,L3Serving,0.00
1760565125192,1,3,5,L3Neighbor,11.00
1760565125192,1,3,2,L3Neighbor,2.00
1760565125192,11,3,,L3Serving,21.00
1760565125192,11,3,5,L3Neighbor,12.00
1760565125192,11,3,2,L3Neighbor,9.00
1760565125192,5,3,,L3Serving,31.00
1760565125192,5,3,2,L3Neighbor,13.00
1760565125192,5,3,5,L3Neighbor,5.00
1760565125192,7,3,,L3Serving,6.00
1760565125192,7,3,4,L3Neighbor,38.00
1760565125192,7,3,2,L3Neighbor,20.00
1760565125221,12,5,,L3Serving,9.00
1760565125221,12,5,2,L3Neighbor,18.00
1760565125221,12,5,3,L3Neighbor,16.00
1760565125221,15,5,,L3Serving,7.00
1760565125221,15,5,2,L3Neighbor,46.00
1760565125221,15,5,4,L3Neighbor,13.00
1760565125221,2,5,,L3Serving,-8.00
1760565125248,13,2,,L3Serving,27.00
1760565125248,13,2,4,L3Neighbor,9.00
1760565125248,13,2,3,L3Neighbor,9.00
1760565146727,4,4,,L3Serving,6.00
1760565146727,4,4,5,L3Neighbor,12.00
1760565146727,4,4,2,L3Neighbor,0.00
1760565146727,14,4,,L3Serving,2.00
1760565146727,14,4,3,L3Neighbor,34.00
1760565146727,14,4,2,L3Neighbor,7.00
1760565146727,8,4,,L3Serving,-6.00
1760565146727,6,4,,L3Serving,22.00
1760565146727,6,4,2,L3Neighbor,12.00
1760565146727,6,4,5,L3Neighbor,0.00
1760565146727,9,4,,L3Serving,18.00
1760565146727,9,4,3,L3Neighbor,13.00
1760565146727,9,4,2,L3Neighbor,11.00
1760565146727,10,4,,L3Serving,21.00
1760565146727,10,4,5,L3Neighbor,18.00
1760565146727,10,4,2,L3Neighbor,0.00
1760565146768,11,3,,L3Serving,21.00
1760565146768,11,3,5,L3Neighbor,13.00
1760565146768,11,3,2,L3Neighbor,10.00
1760565146768,3,3,,L3Serving,18.00
1760565146768,3,3,5,L3Neighbor,34.00
1760565146768,3,3,2,L3Neighbor,23.00
1760565146768,7,3,,L3Serving,7.00
1760565146768,7,3,4,L3Neighbor,37.00
1760565146768,7,3,2,L3Neighbor,20.00
1760565146768,1,3,,L3Serving,-4.00
1760565146768,1,3,5,L3Neighbor,11.00
1760565146768,1,3,2,L3Neighbor,-1.00
1760565146768,5,3,,L3Serving,33.00
1760565146768,5,3,2,L3Neighbor,15.00
1760565146768,5,3,5,L3Neighbor,3.00
1760565146799,12,5,,L3Serving,9.00
1760565146799,12,5,2,L3Neighbor,19.00
1760565146799,12,5,3,L3Neighbor,18.00
1760565146799,15,5,,L3Serving,7.00
1760565146799,2,5,,L3Serving,-6.00
1760565146799,2,5,3,L3Neighbor,-3.00
1760565146799,2,5,4,L3Neighbor,-3.00
1760565146822,13,2,,L3Serving,30.00
1760565146822,13,2,3,L3Neighbor,11.00
1760565146822,13,2,4,L3Neighbor,9.00
1760565167121,4,4,,L3Serving,5.00
1760565167121,4,4,5,L3Neighbor,8.00
1760565167121,4,4,2,L3Neighbor,1.00
1760565167121,9,4,,L3Serving,10.00
1760565167121,9,4,3,L3Neighbor,18.00
1760565167121,9,4,2,L3Neighbor,13.00
1760565167121,10,4,,L3Serving,5.00
1760565167121,10,4,5,L3Neighbor,14.00
1760565167121,10,4,2,L3Neighbor,-1.00
1760565167121,8,4,,L3Serving,2.00
1760565167121,8,4,5,L3Neighbor,32.00
1760565167121,8,4,2,L3Neighbor,29.00
1760565167121,14,4,,L3Serving,1.00
1760565167121,14,4,3,L3Neighbor,52.00
1760565167121,14,4,2,L3Neighbor,9.00
1760565167121,6,4,,L3Serving,-14.00
1760565167121,6,4,5,L3Neighbor,4.00
1760565167121,6,4,2,L3Neighbor,2.00
1760565167150,1,3,,L3Serving,-5.00
1760565167150,1,3,5,L3Neighbor,11.00
1760565167150,1,3,2,L3Neighbor,4.00
1760565167150,7,3,,L3Serving,7.00
1760565167150,7,3,4,L3Neighbor,41.00
1760565167150,7,3,2,L3Neighbor,21.00
1760565167150,5,3,,L3Serving,16.00
1760565167150,5,3,2,L3Neighbor,11.00
1760565167150,5,3,5,L3Neighbor,3.00
1760565167150,3,3,,L3Serving,15.00
1760565167150,11,3,,L3Serving,23.00
1760565167150,11,3,2,L3Neighbor,12.00
1760565167150,11,3,5,L3Neighbor,10.00
1760565167177,15,5,,L3Serving,7.00
1760565167177,2,5,,L3Serving,-10.00
1760565167177,12,5,,L3Serving,10.00
1760565167177,12,5,2,L3Neighbor,17.00
1760565167177,12,5,3,L3Neighbor,15.00
1760565167199,13,2,,L3Serving,24.00
1760565167199,13,2,5,L3Neighbor,14.00
1760565167199,13,2,4,L3Neighbor,6.00
1760565187389,6,4,,L3Serving,-9.00
1760565187389,6,4,2,L3Neighbor,5.00
1760565187389,6,4,5,L3Neighbor,3.00
1760565187389,10,4,,L3Serving,6.00
1760565187389,10,4,5,L3Neighbor,19.00
1760565187389,10,4,2,L3Neighbor,-2.00
1760565187389,14,4,,L3Serving,1.00
1760565187389,14,4,3,L3Neighbor,52.00
1760565187389,14,4,2,L3Neighbor,7.00
1760565187389,4,4,,L3Serving,6.00
1760565187389,4,4,5,L3Neighbor,11.00
1760565187389,4,4,2,L3Neighbor,3.00
1760565187389,9,4,,L3Serving,11.00
1760565187389,9,4,3,L3Neighbor,17.00
1760565187389,9,4,2,L3Neighbor,11.00
1760565187389,8,4,,L3Serving,7.00
1760565187389,8,4,5,L3Neighbor,31.00
1760565187389,8,4,2,L3Neighbor,30.00
1760565187427,11,3,,L3Serving,24.00
1760565187427,11,3,2,L3Neighbor,15.00
1760565187427,11,3,5,L3Neighbor,12.00
1760565187427,5,3,,L3Serving,13.00
1760565187427,5,3,2,L3Neighbor,9.00
1760565187427,5,3,5,L3Neighbor,5.00
1760565187427,7,3,,L3Serving,6.00
1760565187427,7,3,4,L3Neighbor,40.00
1760565187427,7,3,2,L3Neighbor,17.00
1760565187427,1,3,,L3Serving,-6.00
1760565187427,1,3,5,L3Neighbor,13.00
1760565187427,1,3,2,L3Neighbor,0.00
1760565187427,3,3,,L3Serving,14.00
1760565187464,15,5,,L3Serving,9.00
1760565187464,15,5,4,L3Neighbor,39.00
1760565187464,15,5,2,L3Neighbor,28.00
1760565187464,2,5,,L3Serving,-8.00
1760565187464,2,5,4,L3Neighbor,0.00
1760565187464,2,5,3,L3Neighbor,0.00
1760565187464,12,5,,L3Serving,10.00
1760565187464,12,5,2,L3Neighbor,17.00
1760565187464,12,5,3,L3Neighbor,16.00
1760565187492,13,2,,L3Serving,22.00
1760565187492,13,2,5,L3Neighbor,18.00
1760565187492,13,2,4,L3Neighbor,10.00
1760565207473,14,4,,L3Serving,0.00
1760565207473,14,4,3,L3Neighbor,42.00
1760565207473,14,4,2,L3Neighbor,2.00
1760565207473,4,4,,L3Serving,1.00
1760565207473,4,4,5,L3Neighbor,39.00
1760565207473,4,4,2,L3Neighbor,0.00
1760565207473,6,4,,L3Serving,-11.00
1760565207473,6,4,2,L3Neighbor,7.00
1760565207473,6,4,5,L3Neighbor,0.00
1760565207473,9,4,,L3Serving,9.00
1760565207473,9,4,3,L3Neighbor,18.00
1760565207473,9,4,2,L3Neighbor,7.00
1760565207473,10,4,,L3Serving,3.00
1760565207473,10,4,5,L3Neighbor,14.00
1760565207473,10,4,2,L3Neighbor,-4.00
1760565207473,8,4,,L3Serving,3.00
1760565207473,8,4,2,L3Neighbor,18.00
1760565207473,8,4,5,L3Neighbor,-3.00
1760565207509,5,3,,L3Serving,20.00
1760565207509,5,3,2,L3Neighbor,11.00
1760565207509,5,3,5,L3Neighbor,8.00
1760565207509,11,3,,L3Serving,16.00
1760565207509,11,3,2,L3Neighbor,15.00
1760565207509,11,3,5,L3Neighbor,14.00
1760565207509,1,3,,L3Serving,0.00
1760565207509,3,3,,L3Serving,10.00
1760565207509,3,3,5,L3Neighbor,28.00
1760565207509,3,3,2,L3Neighbor,26.00
1760565207509,7,3,,L3Serving,8.00
1760565207509,7,3,4,L3Neighbor,32.00
1760565207509,7,3,2,L3Neighbor,21.00
1760565207540,2,5,,L3Serving,-11.00
1760565207540,2,5,3,L3Neighbor,2.00
1760565207540,2,5,4,L3Neighbor,-8.00
1760565207540,12,5,,L3Serving,13.00
1760565207540,12,5,3,L3Neighbor,21.00
1760565207540,12,5,2,L3Neighbor,18.00
1760565207540,15,5,,L3Serving,10.00
1760565207540,15,5,2,L3Neighbor,35.00
1760565207540,15,5,4,L3Neighbor,33.00
1760565207565,13,2,,L3Serving,24.00
1760565207565,13,2,5,L3Neighbor,30.00
1760565207565,13,2,3,L3Neighbor,10.00
1760565227348,9,4,,L3Serving,9.00
1760565227348,9,4,3,L3Neighbor,17.00
1760565227348,9,4,2,L3Neighbor,6.00
1760565227348,8,4,,L3Serving,4.00
1760565227348,8,4,2,L3Neighbor,18.00
1760565227348,8,4,3,L3Neighbor,-3.00
1760565227348,6,4,,L3Serving,-11.00
1760565227348,4,4,,L3Serving,0.00
1760565227348,4,4,5,L3Neighbor,38.00
1760565227348,4,4,2,L3Neighbor,0.00
1760565227348,10,4,,L3Serving,4.00
1760565227348,10,4,5,L3Neighbor,16.00
1760565227348,10,4,2,L3Neighbor,-4.00
1760565227348,14,4,,L3Serving,0.00
1760565227348,14,4,3,L3Neighbor,42.00
1760565227348,14,4,2,L3Neighbor,4.00
1760565227381,5,3,,L3Serving,21.00
1760565227381,5,3,2,L3Neighbor,9.00
1760565227381,5,3,5,L3Neighbor,7.00
1760565227381,1,3,,L3Serving,0.00
1760565227381,1,3,5,L3Neighbor,16.00
1760565227381,1,3,4,L3Neighbor,15.00
1760565227381,11,3,,L3Serving,19.00
1760565227381,11,3,5,L3Neighbor,17.00
1760565227381,11,3,2,L3Neighbor,13.00
1760565227381,7,3,,L3Serving,8.00
1760565227381,7,3,4,L3Neighbor,35.00
1760565227381,7,3,2,L3Neighbor,20.00
1760565227381,3,3,,L3Serving,13.00
1760565227381,3,3,5,L3Neighbor,29.00
1760565227381,3,3,2,L3Neighbor,26.00
1760565227412,2,5,,L3Serving,-8.00
1760565227412,2,5,3,L3Neighbor,2.00
1760565227412,2,5,2,L3Neighbor,-8.00
1760565227412,15,5,,L3Serving,12.00
1760565227412,15,5,2,L3Neighbor,36.00
1760565227412,15,5,4,L3Neighbor,34.00
1760565227412,12,5,,L3Serving,11.00
1760565227412,12,5,2,L3Neighbor,19.00
1760565227412,12,5,3,L3Neighbor,19.00
1760565227437,13,2,,L3Serving,23.00
1760565227437,13,2,5,L3Neighbor,28.00
1760565227437,13,2,4,L3Neighbor,10.00
1760565247734,8,4,,L3Serving,7.00
1760565247734,8,4,2,L3Neighbor,14.00
1760565247734,8,4,5,L3Neighbor,-4.00
1760565247734,10,4,,L3Serving,5.00
1760565247734,10,4,5,L3Neighbor,15.00
1760565247734,10,4,2,L3Neighbor,1.00
1760565247734,4,4,,L3Serving,0.00
1760565247734,4,4,5,L3Neighbor,39.00
1760565247734,4,4,2,L3Neighbor,-1.00
1760565247734,14,4,,L3Serving,6.00
1760565247734,14,4,3,L3Neighbor,48.00
1760565247734,14,4,2,L3Neighbor,5.00
1760565247734,9,4,,L3Serving,4.00
1760565247734,9,4,3,L3Neighbor,20.00
1760565247734,9,4,2,L3Neighbor,10.00
1760565247734,6,4,,L3Serving,-11.00
1760565247734,6,4,5,L3Neighbor,9.00
